56	445	1
56	286	1
56	447	1
57	158	1
57	33	1
57	45	1
57	449	1
57	450	1
57	451	1
57	452	1
57	197	1
57	453	1
57	454	1
57	455	1
57	456	1
57	457	1
57	458	1
57	459	1
57	460	1
57	461	1
57	462	1
57	463	1
57	464	1
57	465	1
58	36	1
58	165	1
58	466	1
58	467	1
58	468	1
58	469	1
58	470	1
58	471	1
58	472	1
58	473	1
58	61	1
59	477	1
59	354	1
59	74	1
59	43	1
59	52	1
59	24	1
59	474	1
59	475	1
59	476	1
59	445	1
59	478	1
59	479	1
60	480	1
60	481	1
60	36	1
60	40	1
60	141	1
60	242	1
61	482	1
61	67	1
61	356	1
61	484	1
61	483	1
61	485	1
61	486	1
61	487	1
61	488	1
61	489	1
61	490	1
61	491	1
61	492	1
62	96	1
62	493	1
62	494	1
62	47	1
62	208	1
62	495	1
62	210	1
62	119	1
63	257	1
63	227	1
63	260	1
63	503	1
63	487	1
63	496	1
63	497	1
63	498	1
63	275	1
63	499	1
63	500	1
63	501	1
63	502	1
63	26	1
64	128	1
64	130	1
64	135	1
64	73	1
64	77	1
64	80	1
64	81	1
64	87	1
64	58	1
64	507	1
65	128	1
65	512	1
65	513	1
65	67	1
65	419	1
65	514	1
65	422	1
65	515	1
65	516	1
65	517	1
65	518	1
65	519	1
65	520	1
65	508	1
65	521	1
65	155	1
65	156	1
65	509	1
65	510	1
65	511	1
66	36	1
66	295	1
66	392	1
66	522	1
66	107	1
66	523	1
66	524	1
66	46	1
66	525	1
66	526	1
66	527	1
66	528	1
66	529	1
66	530	1
66	55	1
66	60	1
67	535	1
67	42	1
67	241	1
67	242	1
67	531	1
67	532	1
67	245	1
67	533	1
67	534	1
67	536	1
67	537	1
67	250	1
67	285	1
68	66	1
68	98	1
68	72	1
68	74	1
68	80	1
68	117	1
68	22	1
68	185	1
68	538	1
68	539	1
68	540	1
68	254	1
68	127	1
69	544	1
69	257	1
69	541	1
69	545	1
69	546	1
69	542	1
69	331	1
69	441	1
69	13	1
69	275	1
69	25	1
69	28	1
69	221	1
69	446	1
69	543	1
70	547	1
70	548	1
70	549	1
70	550	1
70	551	1
70	552	1
70	553	1
70	554	1
70	171	1
70	555	1
70	556	1
70	557	1
70	558	1
70	559	1
70	126	1
71	96	1
71	130	1
71	133	1
71	102	1
71	135	1
71	171	1
71	47	1
71	560	1
71	561	1
71	374	1
71	376	1
71	254	1
72	99	1
72	562	1
72	563	1
72	564	1
72	565	1
72	566	1
72	93	1
72	95	1
73	133	1
73	391	1
73	40	1
73	105	1
73	136	1
73	107	1
73	46	1
73	528	1
73	567	1
73	568	1
73	569	1
73	570	1
73	571	1
73	252	1
73	573	1
73	572	1
74	576	1
74	577	1
74	578	1
74	579	1
74	580	1
74	581	1
74	582	1
74	460	1
74	119	1
74	314	1
74	155	1
74	220	1
74	574	1
74	575	1
75	134	1
75	583	1
75	584	1
75	75	1
75	76	1
75	206	1
75	79	1
75	399	1
75	55	1
76	199	1
76	585	1
76	586	1
76	587	1
76	588	1
76	589	1
76	303	1
76	208	1
76	212	1
77	70	1
77	590	1
77	591	1
77	592	1
77	593	1
77	594	1
77	595	1
77	596	1
77	597	1
77	598	1
77	599	1
77	600	1
77	601	1
77	602	1
77	603	1
77	604	1
77	605	1
77	606	1
78	608	1
78	609	1
78	610	1
78	611	1
78	612	1
78	613	1
78	102	1
78	614	1
78	615	1
78	616	1
78	106	1
78	617	1
78	618	1
78	619	1
78	607	1
78	111	1
78	620	1
78	621	1
78	159	1
79	640	1
79	641	1
79	642	1
79	643	1
79	644	1
79	645	1
79	646	1
79	36	1
79	44	1
79	622	1
79	623	1
79	624	1
79	625	1
79	626	1
79	627	1
79	628	1
79	629	1
79	630	1
79	631	1
79	632	1
79	633	1
79	634	1
79	635	1
79	636	1
79	637	1
79	638	1
79	639	1
80	36	1
80	325	1
80	647	1
80	242	1
80	52	1
80	347	1
80	190	1
81	34	1
81	648	1
81	649	1
81	650	1
81	651	1
81	652	1
81	653	1
81	654	1
81	655	1
81	656	1
81	210	1
81	242	1
81	474	1
81	252	1
81	221	1
82	96	1
82	208	1
82	432	1
82	657	1
82	658	1
82	212	1
82	213	1
82	659	1
82	218	1
82	220	1
82	125	1
83	66	1
83	132	1
83	74	1
83	81	1
83	115	1
83	372	1
83	660	1
83	661	1
83	87	1
83	662	1
83	185	1
83	127	1
84	163	1
84	453	1
84	614	1
84	663	1
84	511	1
84	45	1
84	111	1
84	48	1
84	54	1
84	151	1
84	664	1
84	665	1
84	666	1
84	667	1
84	668	1
84	669	1
84	670	1
84	159	1
85	96	1
85	267	1
85	301	1
85	46	1
85	47	1
85	303	1
85	671	1
85	118	1
85	55	1
85	91	1
85	127	1
86	672	1
86	673	1
86	674	1
86	675	1
86	133	1
87	224	1
87	546	1
87	164	1
87	676	1
87	677	1
87	678	1
87	679	1
87	680	1
87	681	1
87	682	1
87	683	1
87	684	1
87	685	1
87	686	1
87	687	1
87	688	1
87	689	1
87	307	1
87	275	1
87	541	1
88	98	1
88	72	1
88	74	1
88	80	1
88	690	1
88	691	1
88	692	1
88	693	1
88	535	1
88	184	1
89	516	1
89	105	1
89	111	1
89	53	1
89	695	1
89	696	1
89	697	1
89	670	1
89	223	1
90	700	1
90	134	1
90	135	1
90	74	1
90	77	1
90	206	1
90	118	1
90	87	1
90	184	1
90	185	1
90	698	1
90	699	1
90	572	1
90	127	1
91	133	1
91	74	1
91	399	1
91	81	1
91	52	1
91	87	1
91	26	1
91	701	1
91	702	1
92	704	1
92	705	1
92	610	1
92	706	1
92	707	1
92	197	1
92	165	1
92	708	1
92	709	1
92	710	1
92	711	1
92	107	1
92	523	1
92	46	1
92	208	1
92	703	1
92	575	1
93	78	1
93	16	1
93	80	1
93	87	1
93	538	1
93	127	1
94	96	1
94	354	1
94	708	1
94	357	1
94	105	1
94	45	1
94	112	1
94	55	1
94	187	1
94	572	1
94	445	1
95	354	1
95	133	1
95	37	1
95	70	1
95	712	1
95	686	1
95	55	1
95	221	1
96	96	1
96	102	1
96	199	1
96	713	1
96	714	1
96	267	1
96	78	1
96	47	1
96	303	1
96	52	1
96	184	1
97	608	1
97	67	1
97	715	1
97	716	1
97	717	1
97	718	1
97	719	1
97	154	1
97	670	1
98	96	1
98	133	1
98	46	1
98	720	1
98	721	1
98	498	1
98	275	1
98	55	1
98	24	1
98	445	1
98	287	1
99	325	1
99	391	1
99	42	1
99	302	1
99	78	1
99	305	1
99	722	1
99	723	1
99	724	1
99	725	1
99	726	1
99	188	1
100	732	1
100	196	1
100	197	1
100	198	1
100	519	1
100	582	1
100	733	1
100	460	1
100	689	1
100	731	1
100	727	1
100	728	1
100	729	1
100	314	1
100	155	1
100	156	1
100	509	1
100	730	1
101	736	1
101	737	1
101	291	1
101	102	1
101	391	1
101	155	1
101	733	1
101	734	1
101	735	1
102	97	1
102	545	1
102	738	1
102	739	1
102	325	1
102	740	1
102	242	1
102	52	1
102	151	1
102	250	1
102	475	1
103	34	1
103	325	1
103	741	1
103	7	1
103	742	1
103	393	1
103	42	1
103	743	1
103	12	1
103	744	1
103	745	1
103	746	1
103	747	1
103	748	1
103	749	1
103	750	1
103	751	1
103	752	1
103	753	1
103	315	1
104	105	1
104	528	1
104	754	1
104	755	1
104	756	1
104	757	1
105	96	1
105	66	1
105	99	1
105	101	1
105	759	1
105	78	1
105	79	1
105	760	1
105	566	1
105	87	1
105	758	1
105	761	1
105	762	1
105	93	1
106	768	1
106	769	1
106	770	1
106	100	1
106	107	1
106	46	1
106	528	1
106	767	1
106	155	1
106	764	1
106	765	1
106	766	1
106	763	1
107	96	1
107	771	1
107	772	1
107	773	1
107	774	1
107	775	1
107	776	1
107	52	1
107	245	1
107	250	1
107	124	1
107	285	1
108	36	1
108	40	1
108	105	1
108	777	1
108	191	1
109	774	1
109	778	1
109	779	1
109	780	1
109	781	1
109	782	1
109	783	1
109	784	1
109	785	1
109	786	1
109	787	1
109	788	1
110	128	1
110	795	1
110	418	1
110	419	1
110	794	1
110	797	1
110	789	1
110	790	1
110	791	1
110	792	1
110	601	1
110	793	1
110	507	1
110	796	1
110	157	1
110	62	1
111	96	1
111	257	1
111	259	1
111	798	1
111	499	1
111	116	1
111	799	1
111	28	1
111	542	1
111	191	1
112	96	1
112	800	1
112	801	1
112	802	1
112	493	1
112	216	1
112	477	1
113	289	1
113	34	1
113	803	1
113	804	1
113	805	1
113	806	1
113	807	1
113	42	1
113	459	1
113	588	1
113	655	1
113	209	1
113	242	1
113	211	1
113	531	1
113	245	1
113	285	1
114	96	1
114	352	1
114	135	1
114	808	1
114	137	1
114	809	1
114	270	1
114	399	1
114	81	1
114	118	1
114	377	1
115	96	1
115	134	1
115	171	1
115	364	1
115	560	1
115	126	1
116	160	1
116	810	1
116	811	1
116	812	1
116	813	1
116	814	1
116	815	1
116	816	1
116	817	1
116	818	1
116	819	1
116	148	1
116	820	1
116	150	1
117	827	1
117	708	1
117	199	1
117	361	1
117	823	1
117	111	1
117	208	1
117	528	1
117	210	1
117	767	1
117	824	1
117	821	1
117	822	1
117	119	1
117	24	1
117	825	1
117	826	1
117	187	1
117	703	1
118	96	1
118	100	1
118	133	1
118	493	1
118	118	1
118	119	1
118	476	1
118	445	1
119	96	1
119	829	1
119	828	1
119	133	1
120	832	1
120	41	1
120	79	1
120	80	1
120	115	1
120	831	1
120	118	1
120	188	1
120	830	1
120	63	1
121	833	1
121	834	1
121	835	1
121	836	1
121	754	1
121	756	1
121	118	1
121	504	1
122	837	1
122	838	1
122	839	1
122	840	1
122	715	1
122	48	1
122	114	1
122	252	1
122	542	1
122	159	1
123	66	1
123	72	1
123	104	1
123	137	1
123	377	1
123	841	1
123	237	1
123	842	1
123	79	1
123	185	1
123	378	1
123	91	1
123	254	1
123	127	1
124	66	1
124	131	1
124	132	1
124	75	1
124	237	1
124	372	1
124	373	1
124	87	1
124	378	1
124	91	1
124	254	1
124	127	1
125	855	1
125	843	1
125	844	1
125	845	1
125	846	1
125	847	1
125	848	1
125	849	1
125	850	1
125	851	1
125	852	1
125	597	1
125	309	1
125	853	1
125	854	1
125	856	1
125	510	1
126	130	1
126	131	1
126	376	1
126	261	1
126	134	1
126	135	1
126	74	1
126	206	1
126	79	1
126	87	1
126	184	1
126	185	1
126	127	1
127	130	1
127	135	1
127	75	1
127	171	1
127	364	1
127	206	1
127	79	1
127	81	1
127	118	1
127	87	1
127	184	1
127	377	1
127	254	1
128	98	1
128	261	1
128	135	1
128	73	1
128	77	1
128	79	1
128	373	1
128	374	1
128	87	1
128	185	1
128	698	1
128	254	1
129	0	1
129	98	1
129	4	1
129	446	1
129	72	1
129	13	1
129	237	1
129	334	1
129	254	1
129	857	1
129	185	1
129	858	1
129	859	1
129	860	1
129	861	1
129	126	1
130	98	1
130	132	1
130	133	1
130	74	1
130	79	1
130	80	1
130	115	1
130	87	1
130	377	1
130	539	1
130	862	1
131	864	1
131	472	1
131	399	1
131	22	1
131	863	1
131	24	1
131	61	1
131	127	1
132	96	1
132	870	1
132	871	1
132	872	1
132	873	1
132	874	1
132	427	1
132	242	1
132	55	1
132	118	1
132	119	1
132	126	1
133	516	1
133	293	1
133	105	1
133	875	1
133	876	1
133	877	1
133	46	1
133	878	1
133	48	1
133	54	1
133	57	1
133	154	1
133	159	1
134	450	1
134	36	1
134	879	1
134	880	1
134	881	1
134	221	1
135	161	1
135	257	1
135	227	1
135	617	1
135	686	1
135	887	1
135	882	1
135	307	1
135	883	1
135	277	1
135	884	1
135	885	1
135	886	1
135	888	1
135	890	1
135	891	1
135	889	1
135	799	1
136	896	1
136	895	1
136	90	1
136	892	1
136	893	1
136	894	1
136	191	1
137	897	1
137	898	1
137	899	1
137	77	1
137	80	1
137	81	1
137	87	1
137	127	1
138	832	1
138	900	1
138	389	1
138	137	1
138	777	1
138	75	1
138	76	1
138	45	1
138	78	1
138	267	1
138	115	1
139	98	1
139	135	1
139	75	1
139	759	1
139	79	1
139	373	1
139	566	1
139	87	1
139	758	1
140	133	1
140	134	1
140	901	1
140	902	1
140	74	1
140	237	1
140	79	1
140	47	1
140	87	1
140	254	1
140	127	1
141	165	1
141	903	1
141	733	1
141	361	1
141	904	1
141	905	1
141	906	1
141	109	1
141	907	1
141	908	1
141	909	1
141	910	1
141	911	1
141	912	1
141	913	1
141	914	1
141	508	1
141	157	1
141	286	1
142	772	1
142	109	1
142	915	1
142	118	1
142	254	1
142	699	1
142	126	1
143	66	1
143	171	1
143	79	1
143	916	1
143	917	1
143	87	1
143	377	1
143	699	1
144	134	1
144	41	1
144	45	1
144	80	1
144	560	1
144	917	1
144	918	1
144	699	1
144	188	1
145	772	1
145	102	1
145	78	1
145	46	1
145	79	1
145	206	1
145	52	1
145	919	1
145	920	1
145	921	1
145	922	1
145	923	1
146	928	1
146	929	1
146	930	1
146	35	1
146	293	1
146	104	1
146	42	1
146	43	1
146	655	1
146	926	1
146	756	1
146	54	1
146	55	1
146	27	1
146	924	1
146	925	1
146	126	1
146	927	1
147	931	1
147	102	1
147	7	1
147	8	1
147	871	1
147	302	1
147	47	1
147	17	1
147	242	1
147	564	1
147	118	1
147	126	1
148	932	1
148	933	1
148	934	1
148	935	1
148	936	1
148	937	1
148	938	1
148	939	1
148	940	1
148	941	1
148	942	1
148	943	1
148	944	1
148	945	1
148	277	1
149	36	1
149	37	1
149	133	1
149	391	1
149	109	1
149	46	1
149	946	1
149	52	1
150	36	1
150	805	1
150	947	1
150	948	1
150	949	1
150	55	1
151	832	1
151	954	1
151	98	1
151	900	1
151	955	1
151	953	1
151	137	1
151	75	1
151	206	1
151	79	1
151	238	1
151	373	1
151	950	1
151	951	1
151	184	1
151	185	1
151	90	1
151	952	1
152	96	1
152	352	1
152	66	1
152	385	1
152	72	1
152	137	1
152	74	1
152	43	1
152	268	1
152	237	1
152	81	1
152	52	1
152	116	1
152	24	1
152	27	1
152	956	1
152	957	1
153	835	1
153	100	1
153	870	1
153	968	1
153	969	1
153	970	1
153	971	1
153	972	1
153	973	1
153	654	1
153	974	1
153	975	1
153	17	1
153	211	1
154	900	1
154	134	1
154	79	1
154	976	1
154	721	1
154	977	1
154	978	1
154	472	1
154	863	1
155	674	1
155	232	1
155	988	1
155	979	1
155	980	1
155	981	1
155	982	1
155	983	1
155	984	1
155	377	1
155	986	1
155	987	1
155	985	1
156	34	1
156	42	1
156	45	1
156	495	1
156	990	1
156	154	1
156	989	1
156	286	1
156	159	1
157	997	1
157	998	1
157	999	1
157	1000	1
157	44	1
157	527	1
157	879	1
157	529	1
157	54	1
157	475	1
157	221	1
158	513	1
158	163	1
158	196	1
158	516	1
158	422	1
158	517	1
158	708	1
158	1003	1
158	1004	1
158	1005	1
158	1006	1
158	111	1
158	1007	1
158	1008	1
158	1009	1
158	1010	1
158	187	1
158	508	1
158	509	1
158	159	1
159	481	1
159	199	1
159	393	1
159	654	1
159	401	1
159	242	1
159	1012	1
159	1013	1
159	220	1
160	708	1
160	133	1
160	102	1
160	199	1
160	136	1
160	46	1
160	111	1
160	52	1
160	55	1
160	57	1
160	187	1
160	572	1
160	413	1
161	608	1
161	36	1
161	356	1
161	357	1
161	199	1
161	72	1
161	105	1
161	361	1
161	107	1
161	46	1
161	1015	1
161	119	1
161	1014	1
161	55	1
161	187	1
161	765	1
161	190	1
162	36	1
162	102	1
162	105	1
162	109	1
162	46	1
162	302	1
162	918	1
162	1016	1
162	188	1
163	41	1
163	45	1
163	52	1
163	1017	1
163	1018	1
163	1019	1
164	674	1
164	66	1
164	473	1
164	979	1
164	377	1
165	196	1
165	105	1
165	107	1
165	878	1
165	111	1
165	16	1
165	498	1
165	54	1
165	55	1
165	1020	1
165	799	1
166	289	1
166	34	1
166	930	1
166	100	1
166	36	1
166	42	1
166	362	1
166	109	1
166	654	1
166	657	1
166	1021	1
166	52	1
166	245	1
166	250	1
166	507	1
166	285	1
167	1024	1
167	289	1
167	740	1
167	996	1
167	774	1
167	42	1
167	395	1
167	941	1
167	655	1
167	879	1
167	945	1
167	211	1
167	531	1
167	217	1
167	1022	1
167	1023	1
168	96	1
168	1025	1
168	1026	1
168	808	1
168	528	1
168	118	1
168	89	1
168	765	1
169	928	1
169	1027	1
169	35	1
169	197	1
169	1028	1
169	1029	1
169	1030	1
169	1031	1
169	1032	1
169	1033	1
169	1034	1
169	308	1
170	476	1
170	60	1
170	477	1
171	548	1
171	1035	1
171	1036	1
171	1037	1
171	1038	1
171	1039	1
171	1040	1
171	1041	1
171	1042	1
171	1043	1
171	1044	1
171	893	1
172	354	1
172	36	1
172	145	1
172	883	1
172	52	1
172	277	1
172	1045	1
172	1046	1
172	1047	1
172	252	1
172	445	1
172	286	1
173	34	1
173	36	1
173	104	1
173	883	1
173	1049	1
173	24	1
173	1048	1
173	1050	1
173	1051	1
173	126	1
174	1056	1
174	257	1
174	1057	1
174	1058	1
174	1059	1
174	1060	1
174	650	1
174	271	1
174	1053	1
174	118	1
174	24	1
174	1052	1
174	221	1
174	1054	1
174	1055	1
175	96	1
175	1025	1
175	376	1
175	772	1
175	102	1
175	1061	1
175	841	1
175	714	1
175	52	1
175	184	1
175	126	1
175	127	1
176	257	1
176	34	1
176	483	1
176	36	1
176	1057	1
176	1062	1
176	879	1
176	498	1
176	23	1
176	28	1
176	191	1
177	96	1
177	1063	1
177	712	1
177	109	1
177	989	1
177	210	1
177	118	1
177	119	1
177	221	1
177	125	1
177	286	1
178	1064	1
178	1065	1
178	1066	1
178	1067	1
178	1068	1
178	1069	1
178	1070	1
178	1071	1
178	276	1
178	798	1
179	37	1
179	332	1
179	1072	1
179	1073	1
179	1074	1
179	20	1
179	245	1
179	52	1
179	474	1
179	956	1
179	445	1
180	1075	1
180	35	1
180	1076	1
180	1077	1
181	131	1
181	36	1
181	357	1
181	1082	1
181	137	1
181	852	1
181	1078	1
181	1079	1
181	24	1
181	1081	1
181	1080	1
181	1083	1
181	1084	1
182	36	1
182	456	1
182	462	1
182	1039	1
182	1087	1
182	22	1
182	854	1
182	56	1
182	474	1
182	1085	1
182	1086	1
182	223	1
183	1088	1
183	1089	1
183	1090	1
183	1091	1
183	36	1
183	388	1
183	105	1
183	141	1
183	52	1
183	151	1
184	1092	1
184	133	1
184	293	1
184	1093	1
184	105	1
184	523	1
184	109	1
184	110	1
184	46	1
184	52	1
184	118	1
184	765	1
184	190	1
185	770	1
185	325	1
185	776	1
185	1096	1
185	1097	1
185	1098	1
185	1099	1
185	46	1
185	210	1
185	212	1
185	823	1
185	219	1
185	124	1
185	286	1
186	36	1
186	357	1
186	1105	1
186	1106	1
186	1107	1
186	1108	1
186	55	1
186	442	1
186	30	1
186	191	1
187	555	1
187	300	1
187	1109	1
187	1110	1
187	1111	1
187	1112	1
187	1113	1
187	1114	1
187	252	1
187	126	1
188	740	1
188	1115	1
188	505	1
188	242	1
188	217	1
188	219	1
188	1116	1
188	1117	1
188	446	1
188	1118	1
189	1120	1
189	1121	1
189	1122	1
189	1123	1
189	776	1
189	303	1
189	208	1
189	214	1
189	118	1
189	215	1
189	1119	1
190	1124	1
190	1125	1
190	1126	1
190	1127	1
190	1128	1
190	1129	1
190	1130	1
190	1131	1
190	1132	1
190	1133	1
190	1134	1
190	1135	1
190	305	1
190	1015	1
190	219	1
191	97	1
191	577	1
191	770	1
191	199	1
191	1100	1
191	47	1
191	303	1
191	1136	1
191	1137	1
191	659	1
191	118	1
191	254	1
192	46	1
192	1138	1
192	1139	1
192	1140	1
192	863	1
192	474	1
192	187	1
192	252	1
192	413	1
192	223	1
193	382	1
193	72	1
193	906	1
193	302	1
193	378	1
193	305	1
193	1141	1
193	1142	1
193	1143	1
193	280	1
193	1145	1
193	90	1
193	1144	1
193	254	1
194	1152	1
194	545	1
194	3	1
194	325	1
194	7	1
194	393	1
194	395	1
194	12	1
194	1146	1
194	1147	1
194	1148	1
194	1149	1
194	1150	1
194	1151	1
195	96	1
195	1153	1
195	1154	1
195	133	1
195	74	1
195	75	1
195	171	1
195	79	1
195	47	1
195	81	1
